CHILD_DRIV,AGE,CHILDREN,YOJ,INCOME,HOUSE_VAL,STATUS,GENDER,EDU_LEVEL,JOB,DISTANCE,CAR_USE,VEHICLE_VAL,VEHICLE_TYPE,CLM_FREQ,REVOKED,MVR_PTS,VEHICLE_AGE,CLAIM_IND,AREA
0,68,0,16,8858,836185,No,Fem,PhD,Home Maker,83,Private,9310,Minivan,2,No,4,14,0,Highly Rural/ Rural
0,52,0,15,,474134,No,Mal,<High School,Student,66,Private,7260,Minivan,0,No,3,8,0,Highly Urban/ Urban
0,39,0,13,123152,513929,No,Mal,Masters,,77,Commercial,24120,Panel Truck,2,No,2,,0,Highly Urban/ Urban
0,69,0,14,39558,423095,Yes,Mal,High School,Teacher,92,Commercial,21460,Minivan,0,No,3,3,0,Highly Rural/ Rural
0,65,0,14,99617,424008,No,Fem,Masters,Nurse,91,Private,16770,unknown,0,No,1,15,0,Highly Urban/ Urban
1,46,2,16,40237,231143,Yes,Fem,High School,Clerical,59,Private,20210,Pickup,0,No,4,8,1,Highly Urban/ Urban
0,29,0,14,,718722,Yes,Mal,Bachelors,Manager,85,Private,16610,Van,0,No,2,11,0,Highly Urban/ Urban
0,32,0,18,71962,358474,Yes,Mal,High School,Teacher,64,Commercial,27370,Panel Truck,2,No,2,11,0,Highly Urban/ Urban
0,45,0,16,54128,332245,Yes,Mal,Bachelors,Teacher,82,Commercial,22250,Minivan,0,No,4,9,0,Highly Rural/ Rural
0,76,0,17,221441,725579,No,Fem,PhD,,74,Commercial,50180,Panel Truck,0,No,2,3,0,Highly Urban/ Urban
0,54,2,12,64204,616216,No,Fem,Bachelors,Manager,69,Private,16640,Sports Car,0,No,0,13,0,Highly Urban/ Urban
0,42,0,,153969,487244,Yes,Mal,PhD,Manager,67,Commercial,24640,Panel Truck,1,No,3,20,0,Highly Urban/ Urban
0,43,0,10,,306228,No,Mal,Bachelors,Clerical,79,Commercial,11610,Pickup,0,No,1,13,0,Highly Rural/ Rural
0,60,4,19,29594,516720,Yes,Mal,<High School,Clerical,62,Private,5730,Minivan,4,Yes,5,7,1,Highly Rural/ Rural
0,65,0,3,560,589135,No,Mal,Masters,Nurse,67,Private,13470,Minivan,0,No,3,3,0,Highly Urban/ Urban
0,47,0,6,37912,141336,No,Mal,Masters,Nurse,85,Private,13910,Minivan,0,No,4,22,0,Highly Rural/ Rural
0,51,0,14,,685212,No,Mal,Bachelors,Professional,76,Commercial,17580,Van,5,No,7,16,0,Highly Urban/ Urban
0,58,1,9,87060,392005,Yes,Mal,Masters,Manager,93,Private,15410,Minivan,2,No,1,17,0,Highly Urban/ Urban
0,58,0,10,30528,699212,Yes,Mal,Bachelors,Teacher,88,Commercial,26310,Panel Truck,2,No,1,10,0,Highly Urban/ Urban
0,46,1,15,35447,497776,No,Fem,Bachelors,Teacher,83,Commercial,23260,unknown,2,No,5,13,0,Highly Urban/ Urban
0,60,2,17,63281,307277,Yes,Fem,Bachelors,Professional,87,Private,29770,unknown,0,No,2,6,0,Highly Urban/ Urban
2,70,4,22,159106,1038009,Yes,Fem,PhD,Manager,69,Private,42680,unknown,3,No,9,21,0,Highly Urban/ Urban
0,47,0,14,179424,734907,No,Fem,Masters,Nurse,88,Private,23790,Pickup,0,No,2,17,0,Highly Urban/ Urban
0,43,0,16,44005,365118,No,Fem,High School,Teacher,87,Commercial,20510,unknown,2,No,2,3,0,Highly Rural/ Rural
1,50,2,16,19524,329390,No,Fem,<High School,Clerical,57,Commercial,13850,Pickup,5,No,7,8,1,Highly Urban/ Urban
0,40,0,7,13725,212004,No,Fem,<High School,Student,116,Private,28640,Pickup,2,No,3,9,0,Highly Rural/ Rural
0,55,0,14,13795,706793,No,Fem,Bachelors,Home Maker,51,Private,10170,unknown,5,No,3,15,1,Highly Urban/ Urban
0,71,0,16,,593394,No,Fem,PhD,Manager,88,Private,20440,Minivan,0,No,0,9,0,Highly Urban/ Urban
0,48,0,,106411,466618,No,Mal,Bachelors,Professional,82,Commercial,16810,Van,4,No,4,3,1,Highly Urban/ Urban
0,36,1,16,16089,533269,Yes,Mal,<High School,Clerical,71,Private,14270,Minivan,2,No,2,8,0,Highly Rural/ Rural
0,53,0,,127108,70668,No,Fem,Masters,Nurse,109,Private,19450,unknown,0,Yes,0,15,1,Highly Urban/ Urban
0,66,0,16,57126,393601,Yes,Mal,Masters,Manager,72,Commercial,24850,Panel Truck,3,No,3,13,1,Highly Urban/ Urban
1,65,2,19,76148,441408,Yes,Fem,High School,Teacher,70,Commercial,13020,unknown,3,Yes,6,8,1,Highly Urban/ Urban
0,59,0,14,92512,800797,No,Mal,Bachelors,Professional,75,Commercial,17850,Van,0,No,0,5,0,Highly Rural/ Rural
1,38,2,13,46411,,No,Fem,Bachelors,Professional,93,Private,9650,unknown,0,No,2,12,0,Highly Rural/ Rural
0,55,0,12,53892,296718,Yes,Fem,Masters,,60,Commercial,15560,Pickup,5,Yes,2,19,0,Highly Urban/ Urban
0,78,0,15,57388,224986,No,Fem,High School,Teacher,99,Commercial,14060,Sports Car,0,No,3,11,1,Highly Urban/ Urban
0,51,0,13,54361,253227,No,Fem,Bachelors,Teacher,71,Commercial,14210,unknown,2,No,1,3,0,Highly Urban/ Urban
0,58,0,15,38354,88335,No,Mal,High School,Home Maker,83,Private,17050,Minivan,3,Yes,4,3,1,Highly Urban/ Urban
0,35,1,12,29258,636012,No,Fem,High School,Clerical,77,Private,10970,unknown,0,No,2,6,0,Highly Rural/ Rural
0,35,4,9,33798,352661,Yes,Mal,<High School,Clerical,69,Commercial,4600,Pickup,0,No,0,5,0,Highly Rural/ Rural
1,39,3,18,20705,499960,Yes,Fem,High School,Home Maker,101,Private,5200,Sports Car,3,Yes,0,3,1,Highly Urban/ Urban
1,56,1,18,198396,1228454,Yes,Mal,PhD,Nurse,60,Private,11280,Pickup,5,No,6,,0,Highly Urban/ Urban
1,86,1,13,45826,238675,Yes,Fem,Masters,Manager,101,Private,11160,Sports Car,1,Yes,13,16,1,Highly Urban/ Urban
0,47,3,20,91605,289033,Yes,Mal,Masters,,67,Commercial,27390,Panel Truck,5,No,9,15,0,Highly Urban/ Urban
0,54,0,9,180991,491329,Yes,Fem,Bachelors,Professional,70,Private,8440,unknown,0,No,0,9,0,Highly Urban/ Urban
0,54,3,14,89386,724347,No,Fem,High School,Teacher,54,Commercial,14440,unknown,5,No,2,7,0,Highly Rural/ Rural
0,69,0,15,49736,369649,Yes,Fem,High School,Teacher,50,Commercial,17910,unknown,2,No,4,3,0,Highly Urban/ Urban
0,42,0,12,49701,387545,Yes,Fem,High School,Manager,93,Private,13230,unknown,0,No,4,3,0,Highly Urban/ Urban
0,54,0,14,89863,,Yes,Mal,Masters,Manager,77,Private,15790,Minivan,2,No,2,,0,Highly Urban/ Urban
1,47,2,14,86233,298506,No,Fem,Masters,Nurse,100,Private,19070,unknown,2,No,9,17,1,Highly Urban/ Urban
1,52,2,16,22607,559932,Yes,Fem,<High School,Clerical,80,Private,3620,unknown,5,No,0,9,0,Highly Urban/ Urban
1,61,3,17,51961,379816,No,Mal,Bachelors,Teacher,60,Commercial,9050,Pickup,2,Yes,4,8,0,Highly Rural/ Rural
0,39,2,12,134880,106002,No,Fem,Masters,Nurse,86,Private,18790,Minivan,2,Yes,2,17,1,Highly Urban/ Urban
0,67,0,14,220738,861424,No,Mal,PhD,Doctor,86,Private,13880,Minivan,4,No,1,13,0,Highly Urban/ Urban
0,43,0,8,80275,968060,Yes,Fem,Bachelors,Manager,52,Private,14830,Minivan,0,No,4,,0,Highly Urban/ Urban
0,55,2,15,74221,70668,No,Fem,<High School,Teacher,90,Commercial,25940,Minivan,2,No,2,3,0,Highly Rural/ Rural
0,55,1,17,26306,,Yes,Fem,<High School,Teacher,81,Private,11790,unknown,3,No,4,8,0,Highly Urban/ Urban
0,47,0,14,105927,,Yes,Mal,Bachelors,Professional,75,Private,15540,Minivan,0,Yes,8,13,0,Highly Urban/ Urban
0,60,0,16,18871,151048,Yes,Mal,Masters,Nurse,78,Private,27300,Minivan,6,No,8,25,0,Highly Urban/ Urban
0,60,0,17,67515,412325,No,Fem,Bachelors,Professional,68,Private,23370,Pickup,0,No,3,12,0,Highly Urban/ Urban
1,47,2,11,41790,,Yes,Mal,Bachelors,Clerical,75,Commercial,25730,Panel Truck,3,No,14,7,1,Highly Urban/ Urban
0,75,0,14,59846,337694,Yes,Fem,High School,Professional,94,Private,19810,unknown,2,No,0,10,0,Highly Urban/ Urban
0,39,3,16,34645,377029,No,Fem,High School,Clerical,73,Private,10610,unknown,4,No,2,3,0,Highly Urban/ Urban
1,64,1,14,55257,501927,Yes,Mal,Bachelors,Professional,81,Private,12150,Sports Car,0,No,2,14,1,Highly Urban/ Urban
0,30,0,11,53423,,Yes,Mal,High School,Teacher,63,Commercial,34890,Panel Truck,2,No,9,13,0,Highly Urban/ Urban
0,46,2,15,102673,296358,No,Mal,High School,Manager,82,Private,19720,Van,1,No,2,3,0,Highly Urban/ Urban
0,61,0,19,,269834,Yes,Fem,<High School,Teacher,106,Private,27310,Pickup,0,Yes,2,3,0,Highly Rural/ Rural
0,42,3,,,854346,Yes,Fem,High School,Teacher,70,Private,15710,Minivan,0,No,8,9,1,Highly Urban/ Urban
1,45,1,14,106316,834060,Yes,Fem,PhD,Manager,81,Commercial,20520,Pickup,2,No,2,3,0,Highly Urban/ Urban
0,41,4,3,1360,406341,Yes,Mal,<High School,Student,83,Private,5950,Pickup,0,Yes,2,3,0,Highly Urban/ Urban
0,49,0,15,65476,471415,Yes,Mal,Bachelors,Teacher,63,Commercial,6200,Pickup,3,No,6,13,0,Highly Urban/ Urban
0,34,2,13,54001,612741,Yes,Fem,High School,Teacher,90,Commercial,19240,Pickup,4,No,13,12,1,Highly Urban/ Urban
0,48,0,16,65228,,No,Fem,Masters,Manager,50,Private,4550,Sports Car,2,No,3,26,0,Highly Urban/ Urban
2,55,2,15,103780,641901,No,Fem,Masters,Nurse,73,Private,15500,unknown,4,No,5,3,1,Highly Urban/ Urban
0,61,1,17,134256,414422,Yes,Fem,PhD,Manager,69,Private,20430,Minivan,2,No,4,15,0,Highly Urban/ Urban
0,72,0,10,23913,475283,Yes,Mal,<High School,Manager,69,Private,11640,Pickup,2,No,0,3,0,Highly Urban/ Urban
0,54,0,15,52639,412807,Yes,Mal,<High School,Teacher,97,Commercial,12200,Pickup,2,No,0,3,1,Highly Urban/ Urban
0,55,0,14,51533,515858,Yes,Fem,High School,Clerical,67,Private,11620,unknown,2,No,0,3,0,Highly Urban/ Urban
0,54,0,15,73802,100113,No,Fem,Bachelors,Home Maker,67,Private,13580,unknown,1,No,8,16,0,Highly Urban/ Urban
0,40,2,11,92821,182559,No,Mal,Bachelors,Teacher,73,Private,13380,Minivan,2,No,2,15,0,Highly Urban/ Urban
0,49,2,15,35960,142458,Yes,Mal,High School,Manager,65,Private,7860,Pickup,1,No,9,3,0,Highly Urban/ Urban
0,38,3,14,47231,231557,Yes,Fem,High School,Clerical,74,Private,22140,Minivan,1,No,0,,0,Highly Urban/ Urban
0,46,0,13,81523,117780,No,Fem,PhD,Doctor,80,Private,40240,Sports Car,2,No,2,15,0,Highly Urban/ Urban
0,38,1,12,67933,129558,No,Mal,High School,Manager,60,Commercial,32460,Panel Truck,4,No,0,3,0,Highly Urban/ Urban
0,50,0,,560,257272,No,Fem,Bachelors,Home Maker,79,Private,24820,Sports Car,2,No,0,9,0,Highly Rural/ Rural
0,54,0,18,171286,566017,Yes,Fem,PhD,Manager,94,Private,6800,unknown,2,No,2,3,0,Highly Urban/ Urban
0,54,0,11,49216,371541,Yes,Fem,Bachelors,Teacher,90,Private,12580,unknown,1,No,5,9,0,Highly Rural/ Rural
0,55,0,9,235785,212004,No,Fem,PhD,Doctor,59,Private,16790,unknown,3,Yes,9,21,1,Highly Urban/ Urban
0,51,0,12,27014,579302,Yes,Fem,Masters,Manager,90,Private,8050,unknown,2,No,0,3,0,Highly Urban/ Urban
0,47,0,,104288,529855,Yes,Mal,Bachelors,Teacher,98,Commercial,16930,Van,2,No,5,12,0,Highly Urban/ Urban
0,34,0,11,,176670,No,Fem,<High School,Teacher,80,Private,23900,Minivan,3,No,8,6,0,Highly Urban/ Urban
0,54,0,14,50125,824460,No,Fem,<High School,Teacher,88,Private,11160,Minivan,3,No,2,8,0,Highly Urban/ Urban
0,77,0,19,110000,480351,Yes,Mal,PhD,Doctor,93,Private,28850,Minivan,0,No,3,17,0,Highly Urban/ Urban
0,58,2,16,159140,,No,Fem,Masters,Nurse,50,Private,21620,unknown,2,No,4,17,0,Highly Urban/ Urban
0,65,0,16,64261,395585,Yes,Mal,Bachelors,Professional,91,Commercial,26630,Panel Truck,3,No,1,17,1,Highly Urban/ Urban
0,55,0,16,,439694,Yes,Mal,<High School,Teacher,60,Private,13940,Minivan,0,No,5,3,1,Highly Urban/ Urban
0,62,0,16,148311,502944,Yes,Mal,Masters,Manager,69,Commercial,21670,Van,2,No,0,12,1,Highly Urban/ Urban
0,49,0,14,58416,295735,Yes,Mal,Bachelors,Manager,77,Private,15160,Minivan,0,No,0,8,0,Highly Urban/ Urban
0,62,0,15,63820,353340,No,Fem,High School,Teacher,52,Commercial,24160,Minivan,2,No,11,3,1,Highly Urban/ Urban
0,54,0,13,54718,76557,No,Fem,High School,Teacher,100,Commercial,15810,Sports Car,3,No,0,3,0,Highly Urban/ Urban
1,55,2,18,,294450,No,Mal,Bachelors,Professional,71,Private,17930,Van,2,Yes,2,7,1,Highly Urban/ Urban
0,27,1,16,34583,329768,Yes,Fem,High School,Clerical,88,Private,8960,unknown,3,No,3,7,0,Highly Urban/ Urban
1,33,2,3,960,162234,Yes,Fem,High School,Home Maker,94,Private,5500,Sports Car,2,No,0,,1,Highly Urban/ Urban
0,30,0,15,44280,262103,Yes,Mal,<High School,Teacher,91,Commercial,11820,Pickup,2,No,0,3,0,Highly Urban/ Urban
0,79,0,9,17265,212004,Yes,Mal,High School,Student,65,Commercial,8090,Minivan,4,No,5,10,1,Highly Urban/ Urban
2,62,3,19,118600,755711,Yes,Mal,Masters,Nurse,93,Private,13260,Minivan,0,No,5,19,0,Highly Urban/ Urban
0,48,2,3,560,706680,Yes,Fem,High School,Student,67,Commercial,1500,unknown,2,No,9,11,1,Highly Urban/ Urban
0,59,2,14,23548,553566,No,Mal,<High School,Teacher,66,Private,4200,Minivan,2,No,0,3,0,Highly Urban/ Urban
0,47,3,17,16631,132659,No,Fem,High School,Home Maker,92,Private,5240,unknown,3,No,8,3,0,Highly Rural/ Rural
0,65,0,14,1736,178917,Yes,Fem,Bachelors,Home Maker,101,Private,12960,unknown,4,Yes,2,12,1,Highly Urban/ Urban
0,54,0,18,35010,337221,Yes,Fem,<High School,Clerical,82,Private,9800,unknown,2,No,0,,0,Highly Rural/ Rural
0,69,0,15,,,Yes,Mal,Bachelors,Teacher,75,Commercial,21000,Van,2,No,2,11,0,Highly Rural/ Rural
1,46,3,17,89625,1218524,Yes,Mal,Bachelors,Teacher,57,Commercial,14210,Minivan,3,Yes,2,8,1,Highly Urban/ Urban
0,49,0,15,198455,1049740,Yes,Fem,Bachelors,Teacher,97,Commercial,27670,Sports Car,0,No,3,13,0,Highly Urban/ Urban
0,52,3,12,48403,240040,Yes,Mal,High School,Teacher,66,Commercial,7070,Pickup,2,No,5,10,0,Highly Rural/ Rural
0,69,0,16,65553,359728,Yes,Mal,Masters,Nurse,72,Private,13460,Minivan,0,No,4,12,0,Highly Urban/ Urban
0,56,0,15,60921,359764,Yes,Mal,High School,Teacher,73,Commercial,44130,Panel Truck,2,No,6,3,1,Highly Urban/ Urban
0,63,0,17,42672,156773,Yes,Fem,Masters,,95,Commercial,25070,Pickup,0,No,2,18,0,Highly Urban/ Urban
0,22,0,13,46980,337523,No,Fem,Masters,Professional,96,Private,11010,unknown,2,No,2,3,0,Highly Urban/ Urban
0,45,0,16,90556,512747,Yes,Mal,PhD,Doctor,75,Private,14160,Minivan,3,No,5,15,0,Highly Urban/ Urban
0,40,3,20,51906,579766,Yes,Fem,Bachelors,Clerical,78,Private,16650,unknown,2,No,2,11,0,Highly Rural/ Rural
2,63,0,12,70518,516875,Yes,Mal,Masters,Nurse,85,Private,7940,unknown,3,No,3,,0,Highly Urban/ Urban
0,55,0,16,37162,211340,Yes,Mal,High School,Teacher,70,Commercial,24220,Minivan,1,No,7,8,0,Highly Urban/ Urban
2,58,2,12,149155,473614,No,Mal,Masters,,107,Commercial,23380,Panel Truck,2,No,6,21,1,Highly Urban/ Urban
1,41,1,16,62017,201755,Yes,Mal,Bachelors,Teacher,76,Commercial,5500,Minivan,2,No,1,8,0,Highly Urban/ Urban
0,49,2,15,99345,814326,Yes,Fem,Masters,Nurse,90,Private,24840,Minivan,0,No,0,21,0,Highly Urban/ Urban
0,81,0,20,117478,1065286,Yes,Fem,PhD,Manager,94,Private,16110,Sports Car,0,No,2,17,0,Highly Urban/ Urban
0,35,4,13,1707,129558,No,Mal,Bachelors,Student,60,Commercial,10070,Minivan,0,No,4,3,0,Highly Urban/ Urban
0,55,0,18,96219,555884,Yes,Mal,PhD,Nurse,74,Private,12320,Minivan,2,Yes,3,15,0,Highly Urban/ Urban
0,55,1,12,40016,418987,Yes,Fem,Masters,,102,Private,8550,Sports Car,0,No,0,11,0,Highly Urban/ Urban
0,59,0,17,103257,903030,Yes,Fem,Masters,Professional,125,Private,23560,Sports Car,4,No,4,,0,Highly Urban/ Urban
0,28,0,13,123933,477009,No,Fem,Masters,Nurse,77,Private,31740,Van,0,No,2,22,0,Highly Urban/ Urban
0,47,3,,84116,379356,Yes,Mal,Bachelors,Professional,55,Private,21830,Van,0,No,0,8,0,Highly Urban/ Urban
0,49,0,15,148531,641323,Yes,Fem,Masters,,81,Commercial,25410,Pickup,4,No,4,12,0,Highly Urban/ Urban
0,39,2,17,128464,94224,No,Fem,PhD,Manager,81,Private,15380,unknown,2,Yes,3,16,1,Highly Urban/ Urban
0,54,0,14,111881,390026,Yes,Mal,Masters,Manager,75,Commercial,22830,Panel Truck,0,No,2,14,0,Highly Urban/ Urban
0,51,0,15,138877,849051,Yes,Mal,Masters,,70,Commercial,24090,Panel Truck,0,No,7,15,0,Highly Urban/ Urban
0,50,0,14,91884,868306,No,Mal,Bachelors,Manager,76,Private,6000,Pickup,2,No,0,3,0,Highly Urban/ Urban
0,35,3,16,,832932,Yes,Fem,Masters,Nurse,70,Private,15450,unknown,0,No,0,17,0,Highly Urban/ Urban
0,53,0,15,98673,396865,No,Mal,Bachelors,Professional,74,Private,17750,Van,2,No,4,11,0,Highly Urban/ Urban
0,75,0,16,223339,1112809,Yes,Fem,PhD,Manager,82,Private,29340,Pickup,0,No,1,15,0,Highly Urban/ Urban
0,43,0,9,21360,247338,Yes,Fem,High School,Student,102,Private,5400,unknown,0,No,3,8,0,Highly Urban/ Urban
0,58,0,18,60088,385786,Yes,Mal,Bachelors,Manager,104,Commercial,24130,Panel Truck,1,No,3,10,0,Highly Urban/ Urban
1,46,0,13,22198,53001,No,Mal,<High School,Clerical,86,Private,6000,unknown,4,No,1,9,0,Highly Urban/ Urban
0,70,3,3,1360,260222,Yes,Fem,High School,Home Maker,90,Private,6000,unknown,0,Yes,0,3,0,Highly Rural/ Rural
0,63,0,14,71705,531872,No,Mal,Bachelors,Teacher,60,Commercial,16730,Van,5,No,6,17,1,Highly Urban/ Urban
0,53,0,15,108463,571708,Yes,Fem,Masters,Nurse,69,Private,28270,unknown,2,No,0,19,0,Highly Urban/ Urban
0,73,0,,120321,1050178,Yes,Fem,Bachelors,Manager,50,Private,31830,Minivan,0,No,6,13,0,Highly Urban/ Urban
0,67,1,16,89695,123669,No,Mal,Masters,Professional,82,Private,13450,Minivan,2,Yes,4,21,0,Highly Urban/ Urban
1,47,2,16,22483,365274,Yes,Mal,<High School,Clerical,81,Private,8110,Pickup,0,No,0,3,0,Highly Urban/ Urban
0,59,2,17,15395,168672,Yes,Fem,Bachelors,Home Maker,74,Private,4110,unknown,2,Yes,0,9,0,Highly Urban/ Urban
0,55,0,3,560,200226,No,Fem,Bachelors,Student,83,Commercial,16280,Minivan,3,No,2,13,1,Highly Urban/ Urban
0,75,2,19,34505,690980,Yes,Mal,Bachelors,Professional,78,Commercial,4850,Pickup,0,No,2,9,0,Highly Urban/ Urban
1,51,2,14,62358,357372,Yes,Mal,High School,Clerical,65,Private,17640,Van,1,No,3,12,0,Highly Urban/ Urban
1,38,2,15,41557,637883,No,Mal,High School,Teacher,71,Commercial,9720,Pickup,0,Yes,6,3,1,Highly Urban/ Urban
1,34,3,17,78397,706866,Yes,Fem,Bachelors,Teacher,72,Commercial,13540,unknown,3,No,7,12,1,Highly Urban/ Urban
0,41,4,17,7868,,Yes,Fem,High School,Home Maker,87,Private,26020,Pickup,3,No,4,8,1,Highly Urban/ Urban
0,55,0,15,4945,237462,No,Mal,High School,Student,62,Private,15350,Minivan,0,No,0,13,0,Highly Rural/ Rural
0,36,2,16,99088,459511,Yes,Fem,Bachelors,Teacher,65,Commercial,15610,Minivan,0,No,5,11,0,Highly Rural/ Rural
0,61,0,,50088,395754,Yes,Mal,High School,Teacher,93,Private,13470,Minivan,2,No,2,3,0,Highly Rural/ Rural
0,46,2,,38095,525545,Yes,Mal,Masters,,104,Commercial,5210,Pickup,0,No,2,18,0,Highly Urban/ Urban
0,65,0,15,49367,265166,Yes,Fem,Bachelors,Professional,79,Private,9980,Minivan,2,No,3,13,0,Highly Urban/ Urban
0,54,0,18,37609,767644,Yes,Fem,High School,Teacher,66,Commercial,28390,unknown,0,No,2,11,0,Highly Rural/ Rural
0,77,0,7,47356,422100,No,Fem,High School,Clerical,94,Private,6100,unknown,2,No,3,3,0,Highly Rural/ Rural
0,59,0,15,42401,433071,Yes,Mal,Masters,Manager,91,Private,24100,Minivan,2,No,3,3,0,Highly Urban/ Urban
1,43,2,18,6098,231486,Yes,Fem,Bachelors,Home Maker,94,Private,5950,Sports Car,1,No,0,9,1,Highly Urban/ Urban
0,46,1,15,6238,624234,No,Fem,<High School,Student,87,Private,2070,unknown,4,No,3,3,1,Highly Urban/ Urban
0,64,0,17,67769,694246,Yes,Mal,Masters,Nurse,83,Private,13970,Minivan,2,No,5,13,0,Highly Urban/ Urban
1,77,2,12,84424,593174,Yes,Fem,High School,Manager,82,Private,12740,unknown,4,Yes,3,3,0,Highly Urban/ Urban
0,72,0,16,32229,454688,Yes,Mal,High School,Professional,87,Private,29400,Minivan,2,No,4,3,0,Highly Rural/ Rural
0,57,4,17,26095,175883,Yes,Fem,<High School,Clerical,90,Private,18270,unknown,4,No,1,10,0,Highly Urban/ Urban
0,72,0,18,48894,258778,Yes,Mal,<High School,Clerical,67,Private,12350,unknown,1,No,0,3,1,Highly Urban/ Urban
0,56,2,,115282,531201,Yes,Mal,Bachelors,Teacher,59,Commercial,17190,Van,4,No,5,10,0,Highly Urban/ Urban
0,48,2,12,13898,229671,Yes,Fem,High School,Student,76,Commercial,15520,unknown,2,No,3,3,0,Highly Rural/ Rural
0,66,0,14,154901,945166,Yes,Fem,PhD,Nurse,86,Private,23630,Sports Car,2,No,3,14,0,Highly Urban/ Urban
0,48,0,17,34479,803707,Yes,Mal,High School,Clerical,72,Private,9550,Pickup,2,No,2,3,0,Highly Rural/ Rural
0,54,0,9,34394,235182,Yes,Fem,Bachelors,Clerical,83,Private,6300,unknown,5,No,2,14,1,Highly Urban/ Urban
0,58,0,18,87385,623541,Yes,Fem,High School,Teacher,78,Commercial,18820,Minivan,3,No,6,,0,Highly Urban/ Urban
0,49,0,14,45860,364068,Yes,Mal,High School,Teacher,73,Commercial,6030,Pickup,2,No,2,3,0,Highly Urban/ Urban
0,56,0,17,14174,503282,No,Mal,Masters,Nurse,79,Private,25250,Minivan,2,No,2,15,0,Highly Urban/ Urban
0,64,0,12,134468,682888,Yes,Mal,PhD,,71,Commercial,17320,Van,0,No,3,18,0,Highly Urban/ Urban
0,47,1,14,31837,179261,Yes,Fem,<High School,Clerical,71,Private,17360,Minivan,0,No,0,3,0,Highly Urban/ Urban
0,53,0,3,,,Yes,Fem,<High School,Student,66,Private,7150,unknown,4,No,0,9,0,Highly Urban/ Urban
0,38,1,16,38766,632472,Yes,Fem,Bachelors,Clerical,91,Private,3680,unknown,2,No,4,10,1,Highly Rural/ Rural
0,61,0,12,45768,205359,Yes,Mal,High School,Teacher,70,Commercial,10780,Pickup,2,No,4,3,1,Highly Urban/ Urban
0,71,0,,71095,241449,No,Mal,Masters,Manager,50,Private,13510,Minivan,2,No,2,15,1,Highly Urban/ Urban
0,40,0,17,101541,350231,Yes,Mal,Bachelors,Teacher,96,Commercial,25430,Minivan,2,No,0,6,0,Highly Rural/ Rural
0,44,3,,47755,129558,No,Fem,Bachelors,Teacher,70,Commercial,22240,Minivan,2,No,3,7,0,Highly Urban/ Urban
2,47,2,13,33080,129558,Yes,Mal,Bachelors,Student,50,Commercial,12250,Minivan,0,No,2,13,0,Highly Urban/ Urban
0,53,0,13,137945,111891,No,Mal,Masters,Nurse,92,Private,22060,Van,3,No,2,12,1,Highly Urban/ Urban
0,56,0,15,57407,441421,No,Mal,Bachelors,Teacher,74,Commercial,24660,Minivan,0,No,2,10,1,Highly Urban/ Urban
0,56,0,15,43324,630522,Yes,Fem,High School,Clerical,62,Private,5780,unknown,2,No,2,3,0,Highly Urban/ Urban
0,79,0,13,146800,512343,No,Mal,Masters,Professional,108,Private,11860,Pickup,0,No,2,15,0,Highly Urban/ Urban
0,53,0,10,84971,455472,Yes,Mal,Bachelors,Manager,80,Commercial,30590,Panel Truck,0,No,2,13,0,Highly Urban/ Urban
0,45,0,16,66091,371980,Yes,Mal,Masters,,77,Commercial,7300,Pickup,3,No,8,23,0,Highly Urban/ Urban
0,52,1,3,960,559455,No,Fem,High School,Student,79,Commercial,16880,unknown,0,No,2,14,1,Highly Rural/ Rural
0,75,0,14,135142,965916,Yes,Mal,Bachelors,Professional,86,Commercial,30950,Panel Truck,2,No,1,16,1,Highly Urban/ Urban
0,45,0,8,55482,469988,Yes,Fem,Bachelors,Clerical,90,Private,18710,Sports Car,3,Yes,2,17,1,Highly Urban/ Urban
0,65,0,15,,58890,No,Mal,High School,Teacher,75,Commercial,25720,Minivan,2,No,3,10,0,Highly Rural/ Rural
0,54,0,14,68660,306228,No,Fem,High School,Teacher,61,Commercial,12230,unknown,3,No,9,3,1,Highly Urban/ Urban
0,47,0,3,560,223782,No,Mal,Masters,Home Maker,96,Private,6200,Pickup,1,Yes,2,12,1,Highly Urban/ Urban
0,43,3,18,79678,287385,Yes,Mal,High School,Manager,77,Commercial,4800,Pickup,2,Yes,1,8,0,Highly Urban/ Urban
0,48,4,3,960,,Yes,Mal,<High School,Student,61,Private,4100,Minivan,4,No,6,10,1,Highly Urban/ Urban
0,42,2,7,19087,589140,Yes,Mal,<High School,Teacher,85,Private,23270,Minivan,2,No,7,6,1,Highly Urban/ Urban
0,47,3,19,114846,366116,No,Fem,PhD,Doctor,77,Private,17050,Minivan,0,No,1,16,0,Highly Urban/ Urban
0,56,0,16,36476,182559,No,Fem,High School,Clerical,87,Private,19780,Minivan,0,No,3,3,0,Highly Urban/ Urban
0,59,0,17,78538,627559,Yes,Fem,Bachelors,Home Maker,107,Private,6400,unknown,5,No,7,7,0,Highly Urban/ Urban
0,38,2,12,69647,406341,No,Mal,Bachelors,Professional,89,Private,17670,Minivan,0,No,3,11,0,Highly Urban/ Urban
1,28,2,16,112120,376896,No,Mal,Masters,Manager,73,Commercial,6000,Pickup,4,Yes,6,10,1,Highly Urban/ Urban
0,41,2,16,2679,141336,Yes,Fem,High School,Student,64,Commercial,10980,Sports Car,0,No,0,3,0,Highly Urban/ Urban
